State,County,Year,Population,Violent Crime,Property Crime,Violent Crime Rate,Property Crime Rate
Wisconsin,Marathon,2020,138119.0,68.0,284.0,49.23,205.62
Wisconsin,Milwaukee,2020,938606.0,118.0,147.0,12.57,15.66
Wisconsin,Oconto,2020,39077.0,8.0,249.0,20.47,637.2
Wisconsin,Outagamie,2020,190959.0,42.0,314.0,21.99,164.43
Wisconsin,Ozaukee,2020,91631.0,12.0,81.0,13.1,88.4
Wisconsin,Pierce,2020,42221.0,12.0,113.0,28.42,267.64
Wisconsin,Racine,2020,198061.0,35.0,153.0,17.67,77.25
Wisconsin,Rock,2020,163763.0,39.0,212.0,23.81,129.46
Wisconsin,Sheboygan,2020,118040.0,44.0,343.0,37.28,290.58
Wisconsin,St. Croix,2020,93875.0,34.0,294.0,36.22,313.18
Wisconsin,Washington,2020,136806.0,17.0,192.0,12.43,140.34
Wisconsin,Waukesha,2020,407506.0,47.0,279.0,11.53,68.47
Wisconsin,Winnebago,2020,171833.0,20.0,288.0,11.64,167.6
Wisconsin,Ashland,2020,16028.0,20.0,54.0,124.78,336.91
Wisconsin,Barron,2020,46719.0,23.0,127.0,49.23,271.84
Wisconsin,Bayfield,2020,16240.0,15.0,93.0,92.36,572.66
Wisconsin,Buffalo,2020,13333.0,5.0,19.0,37.5,142.5
Wisconsin,Burnett,2020,16580.0,45.0,297.0,271.41,1791.31
Wisconsin,Clark,2020,34640.0,23.0,110.0,66.4,317.55
Wisconsin,Crawford,2020,16082.0,20.0,160.0,124.36,994.9
Wisconsin,Dodge,2020,89343.0,39.0,135.0,43.65,151.1
Wisconsin,Door,2020,30128.0,9.0,97.0,29.87,321.96
Wisconsin,Florence,2020,4565.0,12.0,5.0,262.87,109.53
Wisconsin,Forest,2020,9173.0,12.0,42.0,130.82,457.87
Wisconsin,Grant,2020,51989.0,29.0,115.0,55.78,221.2
Wisconsin,Green Lake,2020,19016.0,4.0,50.0,21.03,262.94
Wisconsin,Iron,2020,6144.0,4.0,46.0,65.1,748.7
Wisconsin,Jackson,2020,21096.0,8.0,139.0,37.92,658.89
Wisconsin,Jefferson,2020,86219.0,23.0,221.0,26.68,256.32
Wisconsin,Juneau,2020,26779.0,27.0,186.0,100.83,694.57
Wisconsin,Lafayette,2020,16619.0,8.0,52.0,48.14,312.89
Wisconsin,Manitowoc,2020,81401.0,24.0,136.0,29.48,167.07
Wisconsin,Marinette,2020,41887.0,24.0,182.0,57.3,434.5
Wisconsin,Marquette,2020,15594.0,7.0,70.0,44.89,448.89
Wisconsin,Menominee,2020,4258.0,1.0,11.0,23.49,258.34
Wisconsin,Monroe,2020,46307.0,50.0,249.0,107.98,537.72
Wisconsin,Oneida,2020,37864.0,24.0,82.0,63.38,216.56
Wisconsin,Pepin,2020,7349.0,3.0,27.0,40.82,367.4
Wisconsin,Polk,2020,45028.0,30.0,202.0,66.63,448.61
Wisconsin,Portage,2020,70423.0,30.0,121.0,42.6,171.82
Wisconsin,Price,2020,14032.0,5.0,84.0,35.63,598.63
Wisconsin,Rusk,2020,14169.0,34.0,35.0,239.96,247.02
Wisconsin,Sauk,2020,65796.0,22.0,247.0,33.44,375.4
Wisconsin,Sawyer,2020,18122.0,35.0,138.0,193.14,761.51
Wisconsin,Shawano,2020,40859.0,31.0,231.0,75.87,565.36
Wisconsin,Taylor,2020,19942.0,15.0,62.0,75.22,310.9
Wisconsin,Trempealeau,2020,30825.0,13.0,58.0,42.17,188.16
Wisconsin,Vernon,2020,30695.0,4.0,94.0,13.03,306.24
Wisconsin,Vilas,2020,23093.0,4.0,93.0,17.32,402.72
Wisconsin,Walworth,2020,105324.0,17.0,94.0,16.14,89.25
Wisconsin,Washburn,2020,16618.0,15.0,90.0,90.26,541.58
Wisconsin,Waushara,2020,24532.0,21.0,113.0,85.6,460.62
Wisconsin,Wood,2020,74180.0,17.0,127.0,22.92,171.21
Wyoming,Laramie,2020,100727.0,83.0,424.0,82.4,420.94
Wyoming,Natrona,2020,80299.0,47.0,146.0,58.53,181.82
Wyoming,Big Horn,2020,11480.0,5.0,22.0,43.55,191.64
Wyoming,Campbell,2020,47146.0,41.0,116.0,86.96,246.04
Wyoming,Carbon,2020,14508.0,9.0,25.0,62.03,172.32
Wyoming,Converse,2020,13748.0,9.0,35.0,65.46,254.58
Wyoming,Crook,2020,7183.0,5.0,17.0,69.61,236.67
Wyoming,Fremont,2020,39192.0,16.0,199.0,40.82,507.76
Wyoming,Goshen,2020,12520.0,16.0,60.0,127.8,479.23
Wyoming,Hot Springs,2020,4621.0,0.0,19.0,0.0,411.17
Wyoming,Johnson,2020,8469.0,9.0,42.0,106.27,495.93
Wyoming,Lincoln,2020,19654.0,19.0,84.0,96.67,427.39
Wyoming,Niobrara,2020,2451.0,3.0,13.0,122.4,530.4
Wyoming,Park,2020,29670.0,17.0,74.0,57.3,249.41
Wyoming,Platte,2020,8632.0,2.0,48.0,23.17,556.07
Wyoming,Sheridan,2020,31006.0,10.0,45.0,32.25,145.13
Wyoming,Sublette,2020,8740.0,1.0,43.0,11.44,491.99
Wyoming,Sweetwater,2020,42194.0,16.0,76.0,37.92,180.12
Wyoming,Uinta,2020,20462.0,8.0,37.0,39.1,180.82
Wyoming,Washakie,2020,7659.0,3.0,6.0,39.17,78.34
Wyoming,Weston,2020,6820.0,3.0,0.0,43.99,0.0
Alabama,Autauga,2021,59207.0,62.0,265.0,104.72,447.58
Alabama,Bibb,2021,22346.0,26.0,104.0,116.35,465.41
Alabama,Blount,2021,59036.0,66.0,259.0,111.8,438.72
Alabama,Colbert,2021,57651.0,61.0,241.0,105.81,418.03
Alabama,Etowah,2021,102924.0,27.0,121.0,26.23,117.56
Alabama,Geneva,2021,26630.0,23.0,151.0,86.37,567.03
Alabama,Henry,2021,17419.0,21.0,51.0,120.56,292.78
Alabama,Houston,2021,107470.0,11.0,113.0,10.24,105.15
Alabama,Lauderdale,2021,94877.0,44.0,428.0,46.38,451.11
Alabama,Lawrence,2021,33064.0,22.0,76.0,66.54,229.86
Alabama,Lowndes,2021,9945.0,64.0,224.0,643.54,2252.39
Alabama,Mobile,2021,413299.0,265.0,1288.0,64.12,311.64
Alabama,Shelby,2021,227449.0,5.0,24.0,2.2,10.55
Alabama,St. Clair,2021,92898.0,42.0,121.0,45.21,130.25
Alabama,Washington,2021,15233.0,21.0,99.0,137.86,649.9
Alabama,Barbour,2021,24510.0,19.0,55.0,77.52,224.4
Alabama,Cherokee,2021,25056.0,71.0,339.0,283.37,1352.97
Alabama,Clarke,2021,22732.0,63.0,99.0,277.14,435.51
Alabama,Clay,2021,14164.0,25.0,65.0,176.5,458.91
Alabama,Cleburne,2021,15161.0,18.0,188.0,118.73,1240.02
Alabama,Covington,2021,37523.0,8.0,101.0,21.32,269.17
Alabama,Crenshaw,2021,13060.0,15.0,74.0,114.85,566.62
Alabama,Cullman,2021,89579.0,109.0,918.0,121.68,1024.79
Alabama,Dallas,2021,37486.0,81.0,302.0,216.08,805.63
Alabama,DeKalb,2021,71878.0,56.0,169.0,77.91,235.12
Alabama,Fayette,2021,16125.0,3.0,27.0,18.6,167.44
Alabama,Macon,2021,18914.0,5.0,16.0,26.44,84.59
Alabama,Marengo,2021,18974.0,7.0,38.0,36.89,200.27
Alabama,Marion,2021,28990.0,2.0,34.0,6.9,117.28
Alabama,Marshall,2021,98262.0,37.0,295.0,37.65,300.22
Alabama,Monroe,2021,19532.0,18.0,39.0,92.16,199.67
Alabama,Randolph,2021,22165.0,34.0,210.0,153.39,947.44
Alabama,Talladega,2021,80549.0,90.0,406.0,111.73,504.04
Alabama,Tallapoosa,2021,41101.0,34.0,83.0,82.72,201.94
Alabama,Winston,2021,23656.0,9.0,88.0,38.05,372.0
Arizona,Cochise,2021,126215.0,86.0,296.0,68.14,234.52
Arizona,Coconino,2021,142851.0,94.0,213.0,65.8,149.11
Arizona,Mohave,2021,217232.0,246.0,1649.0,113.24,759.1
Arizona,Pima,2021,1049271.0,910.0,7024.0,86.73,669.42
Arizona,Pinal,2021,449128.0,311.0,1531.0,69.25,340.88
Arizona,Yavapai,2021,242454.0,260.0,602.0,107.24,248.29
Arizona,Yuma,2021,207654.0,176.0,937.0,84.76,451.23
Arkansas,Benton,2021,294169.0,175.0,400.0,59.49,135.98
Arkansas,Cleveland,2021,7487.0,17.0,130.0,227.06,1736.34
Arkansas,Craighead,2021,111720.0,52.0,314.0,46.54,281.06
Arkansas,Crawford,2021,60410.0,56.0,308.0,92.7,509.85
Arkansas,Crittenden,2021,47414.0,188.0,263.0,396.51,554.69
Arkansas,Faulkner,2021,125630.0,152.0,786.0,120.99,625.65
Arkansas,Franklin,2021,17142.0,59.0,131.0,344.18,764.2
Arkansas,Garland,2021,100318.0,360.0,1260.0,358.86,1256.01
Arkansas,Grant,2021,18116.0,34.0,179.0,187.68,988.08
Arkansas,Jefferson,2021,65599.0,82.0,440.0,125.0,670.74
Arkansas,Lincoln,2021,13184.0,4.0,36.0,30.34,273.06
Arkansas,Little River,2021,11936.0,20.0,82.0,167.56,687.0
Arkansas,Lonoke,2021,74754.0,122.0,366.0,163.2,489.61
Arkansas,Madison,2021,16961.0,56.0,128.0,330.17,754.67
Arkansas,Miller,2021,42460.0,63.0,147.0,148.37,346.21
Arkansas,Perry,2021,9985.0,24.0,121.0,240.36,1211.82
Arkansas,Poinsett,2021,22658.0,31.0,100.0,136.82,441.35
Arkansas,Pulaski,2021,398104.0,722.0,1593.0,181.36,400.15
Arkansas,Saline,2021,125391.0,165.0,712.0,131.59,567.82
Arkansas,Sebastian,2021,128221.0,37.0,112.0,28.86,87.35
Arkansas,Washington,2021,251689.0,125.0,552.0,49.66,219.32
Arkansas,Arkansas,2021,16670.0,28.0,62.0,167.97,371.93
Arkansas,Ashley,2021,18642.0,24.0,105.0,128.74,563.24
Arkansas,Baxter,2021,42182.0,43.0,402.0,101.94,953.01
Arkansas,Boone,2021,37879.0,108.0,134.0,285.12,353.76
Arkansas,Bradley,2021,10338.0,7.0,26.0,67.71,251.5
Arkansas,Calhoun,2021,4728.0,9.0,57.0,190.36,1205.58
Arkansas,Carroll,2021,28533.0,37.0,91.0,129.67,318.93
Arkansas,Chicot,2021,10038.0,13.0,80.0,129.51,796.97
Arkansas,Clark,2021,21246.0,24.0,69.0,112.96,324.77
Arkansas,Cleburne,2021,25012.0,188.0,288.0,751.64,1151.45
Arkansas,Columbia,2021,22471.0,37.0,130.0,164.66,578.52
Arkansas,Conway,2021,20909.0,72.0,260.0,344.35,1243.48
Arkansas,Drew,2021,17067.0,32.0,91.0,187.5,533.19
Arkansas,Fulton,2021,12139.0,39.0,64.0,321.28,527.23
Arkansas,Hempstead,2021,19662.0,38.0,100.0,193.27,508.6
Arkansas,Hot Spring,2021,33079.0,24.0,122.0,72.55,368.81
Arkansas,Howard,2021,12691.0,11.0,59.0,86.68,464.9
Arkansas,Independence,2021,38051.0,191.0,448.0,501.96,1177.37
Arkansas,Izard,2021,13920.0,97.0,97.0,696.84,696.84
Arkansas,Jackson,2021,16762.0,44.0,107.0,262.5,638.35
Arkansas,Johnson,2021,25942.0,97.0,115.0,373.91,443.3
Arkansas,Lawrence,2021,16289.0,31.0,85.0,190.31,521.82
Arkansas,Lee,2021,8620.0,15.0,72.0,174.01,835.27
Arkansas,Logan,2021,21226.0,68.0,190.0,320.36,895.13
Arkansas,Marion,2021,16965.0,27.0,122.0,159.15,719.13
Arkansas,Mississippi,2021,39511.0,20.0,288.0,50.62,728.91
Arkansas,Nevada,2021,8181.0,14.0,33.0,171.13,403.37
Arkansas,Newton,2021,7164.0,28.0,47.0,390.84,656.06
Arkansas,Pike,2021,10106.0,1.0,32.0,9.9,316.64
Arkansas,Polk,2021,19322.0,75.0,72.0,388.16,372.63
Arkansas,Pope,2021,63742.0,87.0,181.0,136.49,283.96
Arkansas,Prairie,2021,8079.0,11.0,60.0,136.16,742.67
Arkansas,Randolph,2021,18790.0,30.0,129.0,159.66,686.54
Arkansas,Scott,2021,9792.0,18.0,70.0,183.82,714.87
Arkansas,Searcy,2021,7903.0,17.0,11.0,215.11,139.19
Arkansas,Sevier,2021,15704.0,44.0,42.0,280.18,267.45
Arkansas,St. Francis,2021,22711.0,53.0,64.0,233.37,281.8
Arkansas,Stone,2021,12445.0,27.0,56.0,216.95,449.98
Arkansas,Union,2021,38312.0,61.0,209.0,159.22,545.52
Arkansas,Van Buren,2021,15777.0,42.0,144.0,266.21,912.72
Arkansas,White,2021,77072.0,270.0,628.0,350.32,814.82
Arkansas,Yell,2021,20130.0,54.0,126.0,268.26,625.93
Arkansas,San Diego,2021,,2559.0,9313.0,,
Colorado,Adams,2021,523159.0,657.0,3448.0,125.58,659.07
Colorado,Arapahoe,2021,657020.0,217.0,2566.0,33.03,390.55
Colorado,Boulder,2021,327325.0,114.0,819.0,34.83,250.21
Colorado,Clear Creek,2021,9403.0,7.0,59.0,74.44,627.46
Colorado,Douglas,2021,369831.0,390.0,2775.0,105.45,750.34
Colorado,El Paso,2021,738405.0,553.0,2291.0,74.89,310.26
Colorado,Gilpin,2021,5891.0,13.0,96.0,220.68,1629.6
Colorado,Jefferson,2021,581002.0,386.0,3287.0,66.44,565.75
Colorado,Larimer,2021,362865.0,187.0,883.0,51.53,243.34
Colorado,Mesa,2021,157516.0,225.0,1160.0,142.84,736.43
Colorado,Park,2021,17763.0,45.0,53.0,253.34,298.37
Colorado,Pueblo,2021,169383.0,41.0,1152.0,24.21,680.12
Colorado,Teller,2021,24954.0,24.0,71.0,96.18,284.52
Colorado,Weld,2021,339891.0,161.0,797.0,47.37,234.49
Colorado,Alamosa,2021,16584.0,14.0,104.0,84.42,627.11
Colorado,Archuleta,2021,13808.0,41.0,88.0,296.93,637.31
Colorado,Baca,2021,3491.0,2.0,3.0,57.29,85.94
Colorado,Bent,2021,5336.0,6.0,56.0,112.44,1049.48
Colorado,Chaffee,2021,19731.0,17.0,49.0,86.16,248.34
Colorado,Conejos,2021,7588.0,16.0,20.0,210.86,263.57
Colorado,Crowley,2021,5758.0,12.0,33.0,208.41,573.12
Colorado,Custer,2021,5069.0,14.0,53.0,276.19,1045.57
Colorado,Delta,2021,31414.0,10.0,160.0,31.83,509.33
Colorado,Dolores,2021,2375.0,0.0,20.0,0.0,842.11
Colorado,Eagle,2021,55786.0,26.0,80.0,46.61,143.41
Colorado,Fremont,2021,49212.0,27.0,178.0,54.86,361.7
Colorado,Garfield,2021,62122.0,71.0,183.0,114.29,294.58
Colorado,Gunnison,2021,17291.0,5.0,14.0,28.92,80.97
Colorado,Hinsdale,2021,773.0,0.0,4.0,0.0,517.46
Colorado,Huerfano,2021,6940.0,24.0,179.0,345.82,2579.25
Colorado,Kiowa,2021,1452.0,5.0,18.0,344.35,1239.67
Colorado,Kit Carson,2021,6930.0,5.0,21.0,72.15,303.03
Colorado,Lake,2021,7404.0,6.0,22.0,81.04,297.14
Colorado,La Plata,2021,56164.0,38.0,192.0,67.66,341.86
Colorado,Las Animas,2021,14335.0,12.0,167.0,83.71,1164.98
Colorado,Logan,2021,21015.0,20.0,73.0,95.17,347.37
Colorado,Moffat,2021,13161.0,14.0,43.0,106.37,326.72
Colorado,Montezuma,2021,26258.0,36.0,164.0,137.1,624.57
Colorado,Montrose,2021,43247.0,26.0,171.0,60.12,395.4
Colorado,Morgan,2021,29020.0,15.0,121.0,51.69,416.95
Colorado,Otero,2021,18517.0,9.0,82.0,48.6,442.84
Colorado,Ouray,2021,5059.0,1.0,32.0,19.77,632.54
Colorado,Phillips,2021,4504.0,0.0,0.0,0.0,0.0
Colorado,Pitkin,2021,17360.0,4.0,18.0,23.04,103.69
Colorado,Prowers,2021,11939.0,7.0,33.0,58.63,276.41
Colorado,Rio Blanco,2021,6444.0,2.0,16.0,31.04,248.29
Colorado,Rio Grande,2021,11403.0,4.0,71.0,35.08,622.64
Colorado,Routt,2021,25073.0,3.0,32.0,11.97,127.63
Colorado,San Juan,2021,739.0,2.0,6.0,270.64,811.91
Colorado,San Miguel,2021,8086.0,2.0,6.0,24.73,74.2
Colorado,Summit,2021,31250.0,40.0,199.0,128.0,636.8
Colorado,Washington,2021,4865.0,2.0,63.0,41.11,1294.96
Colorado,Yuma,2021,9939.0,4.0,37.0,40.25,372.27
Delaware,New Castle County Police Department,2021,572097.0,791.0,3430.0,138.26,599.55
Georgia,Barrow,2021,86864.0,107.0,808.0,123.18,930.19
Georgia,Bartow,2021,110900.0,103.0,1054.0,92.88,950.41
Georgia,Bibb,2021,156161.0,1821.0,4492.0,1166.1,2876.52
Georgia,Brantley,2021,18119.0,48.0,330.0,264.92,1821.29
Georgia,Brooks,2021,16267.0,28.0,118.0,172.13,725.39
Georgia,Bryan,2021,47007.0,33.0,196.0,70.2,416.96
Georgia,Burke,2021,24340.0,18.0,245.0,73.95,1006.57
Georgia,Butts,2021,26201.0,38.0,179.0,145.03,683.18
Georgia,Carroll,2021,121007.0,147.0,988.0,121.48,816.48
Georgia,Catoosa,2021,68530.0,65.0,489.0,94.85,713.56
Georgia,Cherokee,2021,274628.0,189.0,899.0,68.82,327.35
Georgia,Clarke,2021,129248.0,0.0,0.0,0.0,0.0
Georgia,Cobb,2021,767036.0,23.0,366.0,3.0,47.72
Georgia,Cobb County Police Department,2021,767036.0,1330.0,7988.0,173.39,1041.41
Georgia,Coweta,2021,150010.0,679.0,895.0,452.64,596.63
Georgia,Crawford,2021,12112.0,35.0,134.0,288.97,1106.34
Georgia,Dawson,2021,28527.0,52.0,314.0,182.28,1100.71
Georgia,DeKalb,2021,759708.0,25.0,0.0,3.29,0.0
Georgia,DeKalb County Police Department,2021,759708.0,4135.0,14944.0,544.29,1967.07
Georgia,Dougherty,2021,82320.0,10.0,22.0,12.15,26.72
Georgia,Dougherty County Police Department,2021,82320.0,32.0,207.0,38.87,251.46
Georgia,Douglas,2021,145839.0,202.0,807.0,138.51,553.35
Georgia,Effingham,2021,66768.0,48.0,292.0,71.89,437.34
Georgia,Fayette,2021,120786.0,38.0,329.0,31.46,272.38
Georgia,Floyd,2021,98440.0,5.0,4.0,5.08,4.06
Georgia,Floyd County Police Department,2021,98440.0,151.0,769.0,153.39,781.19
Georgia,Forsyth,2021,260730.0,136.0,1172.0,52.16,449.51
Georgia,Fulton County Police Department,2021,1063193.0,97.0,235.0,9.12,22.1
Georgia,Glynn,2021,84827.0,0.0,0.0,0.0,0.0
Georgia,Glynn County Police Department,2021,84827.0,280.0,1356.0,330.08,1598.55
Georgia,Hall,2021,206988.0,297.0,1285.0,143.49,620.81
Georgia,Haralson,2021,30617.0,66.0,300.0,215.57,979.85
Georgia,Harris,2021,35618.0,8.0,123.0,22.46,345.33
Georgia,Heard,2021,11504.0,17.0,119.0,147.77,1034.42
Georgia,Henry County Police Department,2021,245296.0,476.0,2605.0,194.05,1061.98
Georgia,Jasper,2021,15270.0,55.0,166.0,360.18,1087.1
Georgia,Jones,2021,28359.0,60.0,167.0,211.57,588.88
Georgia,Lamar,2021,18700.0,9.0,79.0,48.13,422.46
Georgia,Lanier,2021,10028.0,13.0,108.0,129.64,1076.98
Georgia,Lee,2021,33179.0,51.0,447.0,153.71,1347.24
Georgia,Long,2021,17071.0,9.0,70.0,52.72,410.05
Georgia,Lowndes,2021,118946.0,126.0,795.0,105.93,668.37
Georgia,Madison,2021,30883.0,90.0,244.0,291.42,790.08
Georgia,Marion,2021,7428.0,11.0,41.0,148.09,551.97
Georgia,McDuffie,2021,21631.0,42.0,164.0,194.17,758.17
Georgia,McIntosh,2021,11069.0,20.0,129.0,180.68,1165.42
Georgia,Murray,2021,39945.0,72.0,222.0,180.25,555.76
Georgia,Newton,2021,115293.0,392.0,1070.0,340.0,928.07
Georgia,Oconee,2021,43030.0,42.0,518.0,97.61,1203.81
Georgia,Oglethorpe,2021,15179.0,33.0,150.0,217.41,988.21
Georgia,Paulding,2021,173777.0,411.0,1247.0,236.51,717.59
Georgia,Peach,2021,28321.0,21.0,129.0,74.15,455.49
Georgia,Pickens,2021,34033.0,54.0,148.0,158.67,434.87
Georgia,Pike,2021,19585.0,15.0,100.0,76.59,510.59
Georgia,Rockdale,2021,93867.0,59.0,17.0,62.85,18.11
Georgia,Spalding,2021,67711.0,154.0,578.0,227.44,853.63
Georgia,Twiggs,2021,7859.0,15.0,83.0,190.86,1056.11
Georgia,Walton,2021,99890.0,34.0,240.0,34.04,240.26
Georgia,Whitfield,2021,102742.0,305.0,897.0,296.86,873.06
Georgia,Worth,2021,20532.0,46.0,163.0,224.04,793.88
Georgia,Atkinson,2021,8357.0,18.0,56.0,215.39,670.1
Georgia,Baldwin,2021,43702.0,173.0,535.0,395.86,1224.2
Georgia,Banks,2021,18607.0,37.0,376.0,198.85,2020.74
Georgia,Ben Hill,2021,17133.0,27.0,155.0,157.59,904.69
Georgia,Berrien,2021,18128.0,19.0,116.0,104.81,639.89
Georgia,Bleckley,2021,12287.0,19.0,85.0,154.63,691.79
Georgia,Bulloch,2021,80684.0,24.0,308.0,29.75,381.74
Georgia,Candler,2021,10958.0,15.0,91.0,136.89,830.44
Georgia,Chattooga,2021,24856.0,33.0,202.0,132.76,812.68
Georgia,Clay,2021,2869.0,3.0,10.0,104.57,348.55
Georgia,Clinch,2021,6715.0,1.0,33.0,14.89,491.44
Georgia,Coffee,2021,43041.0,70.0,329.0,162.64,764.39
Georgia,Cook,2021,17258.0,13.0,130.0,75.33,753.27
Georgia,Crisp,2021,20011.0,32.0,260.0,159.91,1299.29
Georgia,Decatur,2021,29217.0,49.0,233.0,167.71,797.48
Georgia,Dodge,2021,19741.0,30.0,170.0,151.97,861.15
Georgia,Early,2021,10634.0,22.0,58.0,206.88,545.42
Georgia,Elbert,2021,19586.0,20.0,102.0,102.11,520.78
Georgia,Fannin,2021,25829.0,17.0,117.0,65.82,452.98
Georgia,Franklin,2021,23526.0,40.0,160.0,170.02,680.1
Georgia,Gilmer,2021,32086.0,56.0,233.0,174.53,726.17
Georgia,Glascock,2021,2900.0,10.0,30.0,344.83,1034.48
Georgia,Gordon,2021,58250.0,74.0,355.0,127.04,609.44
Georgia,Grady,2021,25847.0,29.0,151.0,112.2,584.21
Georgia,Greene,2021,19545.0,25.0,149.0,127.91,762.34
Georgia,Habersham,2021,46725.0,33.0,305.0,70.63,652.76
Georgia,Hancock,2021,8695.0,10.0,57.0,115.01,655.55
Georgia,Hart,2021,26295.0,74.0,206.0,281.42,783.42
Georgia,Irwin,2021,9356.0,15.0,79.0,160.32,844.38
Georgia,Jackson,2021,80421.0,77.0,537.0,95.75,667.74
Georgia,Jeff Davis,2021,14866.0,23.0,32.0,154.72,215.26
Georgia,Jefferson,2021,15490.0,34.0,116.0,219.5,748.87
Georgia,Jenkins,2021,8791.0,11.0,48.0,125.13,546.01
Georgia,Laurens,2021,49531.0,66.0,346.0,133.25,698.55
Georgia,Lumpkin,2021,32843.0,46.0,246.0,140.06,749.02
Georgia,Mitchell,2021,21314.0,28.0,198.0,131.37,928.97
Georgia,Pierce,2021,19987.0,42.0,222.0,210.14,1110.72
Georgia,Polk,2021,43359.0,3.0,1.0,6.92,2.31
Georgia,Pulaski,2021,9563.0,40.0,167.0,418.28,1746.31
Georgia,Putnam,2021,22616.0,37.0,159.0,163.6,703.04
Georgia,Rabun,2021,17151.0,14.0,161.0,81.63,938.72
Georgia,Schley,2021,4489.0,3.0,14.0,66.83,311.87
Georgia,Seminole,2021,9171.0,19.0,63.0,207.17,686.95
Georgia,Sumter,2021,29004.0,17.0,114.0,58.61,393.05
Georgia,Tattnall,2021,24137.0,11.0,119.0,45.57,493.02
Georgia,Thomas,2021,45852.0,59.0,449.0,128.67,979.24
Georgia,Tift,2021,41103.0,138.0,529.0,335.74,1287.01
Georgia,Towns,2021,12879.0,10.0,43.0,77.65,333.88
Georgia,Treutlen,2021,6374.0,12.0,40.0,188.26,627.55
Georgia,Troup,2021,69768.0,65.0,436.0,93.17,624.93
Georgia,Turner,2021,8925.0,10.0,48.0,112.04,537.82
Georgia,Union,2021,25612.0,10.0,157.0,39.04,612.99
Georgia,Ware,2021,35587.0,22.0,98.0,61.82,275.38
Georgia,Washington,2021,19756.0,35.0,115.0,177.16,582.1
Georgia,Webster,2021,2361.0,0.0,0.0,0.0,0.0
Georgia,Wheeler,2021,7747.0,4.0,38.0,51.63,490.51
Georgia,White,2021,28386.0,28.0,163.0,98.64,574.23
Georgia,Wilkes,2021,9496.0,84.0,153.0,884.58,1611.2
Georgia,Wilkinson,2021,8796.0,9.0,26.0,102.32,295.59
Hawaii,Kauai Police Department,2021,73843.0,212.0,1003.0,287.1,1358.29
Idaho,Ada,2021,513092.0,243.0,510.0,47.36,99.4
Idaho,Bannock,2021,88605.0,13.0,73.0,14.67,82.39
Idaho,Boise,2021,8146.0,21.0,51.0,257.8,626.07
Idaho,Bonneville,2021,128072.0,130.0,642.0,101.51,501.28
Idaho,Butte,2021,2664.0,5.0,5.0,187.69,187.69
Idaho,Canyon,2021,243711.0,114.0,325.0,46.78,133.35
Idaho,Franklin,2021,14675.0,4.0,22.0,27.26,149.91
Idaho,Gem,2021,19802.0,10.0,23.0,50.5,116.15
Idaho,Jefferson,2021,32207.0,24.0,131.0,74.52,406.74
Idaho,Jerome,2021,24741.0,43.0,122.0,173.8,493.11
Idaho,Kootenai,2021,180104.0,162.0,694.0,89.95,385.33
Idaho,Nez Perce,2021,42515.0,11.0,46.0,25.87,108.2
Idaho,Power,2021,7982.0,5.0,31.0,62.64,388.37
Idaho,Adams,2021,4619.0,10.0,36.0,216.5,779.39
Idaho,Benewah,2021,9896.0,28.0,77.0,282.94,778.09
Idaho,Bingham,2021,48932.0,40.0,146.0,81.75,298.37
Idaho,Blaine,2021,24784.0,10.0,16.0,40.35,64.56
Idaho,Bonner,2021,49639.0,41.0,274.0,82.6,551.99
Idaho,Boundary,2021,12621.0,6.0,30.0,47.54,237.7
Idaho,Caribou,2021,7113.0,5.0,7.0,70.29,98.41
Idaho,Cassia,2021,25235.0,37.0,257.0,146.62,1018.43
Idaho,Custer,2021,4445.0,9.0,15.0,202.47,337.46
Idaho,Elmore,2021,28985.0,12.0,20.0,41.4,69.0
Idaho,Fremont,2021,13585.0,12.0,44.0,88.33,323.89
Idaho,Gooding,2021,15800.0,17.0,38.0,107.59,240.51
Idaho,Latah,2021,40403.0,20.0,70.0,49.5,173.25
Idaho,Lewis,2021,3704.0,9.0,15.0,242.98,404.97
Idaho,Lincoln,2021,5291.0,10.0,38.0,189.0,718.2
Idaho,Madison,2021,54126.0,14.0,13.0,25.87,24.02
Idaho,Minidoka,2021,21951.0,13.0,78.0,59.22,355.34
Idaho,Oneida,2021,4604.0,15.0,33.0,325.8,716.77
Idaho,Payette,2021,26380.0,23.0,75.0,87.19,284.31
Idaho,Teton,2021,12276.0,8.0,29.0,65.17,236.23
Idaho,Valley,2021,12252.0,21.0,83.0,171.4,677.44
Idaho,Champaign,2021,,29.0,244.0,,
Idaho,Henry,2021,,8.0,56.0,,
Idaho,Jackson,2021,,55.0,198.0,,
Idaho,Jersey,2021,,6.0,18.0,,
Idaho,Kendall,2021,,33.0,178.0,,
Idaho,Macon,2021,,27.0,230.0,,
Idaho,Madison,2021,54126.0,140.0,1038.0,258.66,1917.75
Idaho,McLean,2021,,30.0,186.0,,
Idaho,Sangamon,2021,,157.0,569.0,,
Idaho,St. Clair,2021,,89.0,363.0,,
Idaho,Tazewell,2021,,21.0,169.0,,
Idaho,Iroquois,2021,,23.0,135.0,,
Indiana,Allen,2021,389023.0,55.0,619.0,14.14,159.12
Indiana,Bartholomew,2021,82699.0,2.0,31.0,2.42,37.49
Indiana,Clark,2021,122860.0,59.0,305.0,48.02,248.25
Indiana,Delaware,2021,112021.0,21.0,198.0,18.75,176.75
