OBJECTID,HUC_12,CRP_acres
29787,080401030907,0
29788,080401030908,0
29789,080402010102,0
29790,080402010103,0
29791,080402010104,0
29792,080402010105,0
29793,080402010107,0
29794,080402010201,0
29795,080402010202,0
29796,080402010205,0
29797,080402010206,0
29798,080402010207,0
29799,080402010208,0
29800,080402010301,0
29801,080402010302,0
29802,080402010303,0
29803,080402010304,0
29804,080402010305,0
29805,080402010306,0
29806,080402010401,0
29807,080402010402,0
29808,080402010403,0
29809,080402010404,0
29810,080402010405,0
29811,080402010407,0
29812,080402010408,0
29813,080402010409,0
29814,080402010501,0
29815,080402010602,0
29816,080402010603,0
29817,080402010604,0
29818,080402010605,0
29819,080402010701,0
29820,080402010702,0
29821,080402010703,0
29822,080402010704,0
29823,080402010706,0
29824,080402010707,0
29825,080402010801,0
29826,080402010802,0
29827,080402010803,0
29828,080402020101,0
29829,080402020102,0
29830,080402020103,0
29831,080402020104,0
29832,080402020105,0
29833,080402020201,0
29834,080402020202,0
29835,080402020203,0
29836,080402020204,0
29837,080402020205,0
29838,080402020301,0
29839,080402020302,0
29840,080402020303,0
29841,080402020304,0
29842,080402020401,0
29843,080402020402,0
29844,080402020403,0
29845,080402020404,0
29846,080402020501,0
29847,080402020502,0
29848,080402020503,0
29849,080402020504,0
29850,080402020505,0
29851,080402020506,0
29852,080402020601,0
29853,080402020602,0
29854,080402020603,0
29855,080402020604,0
29856,080402020605,0
29857,080402020702,0
29858,080402020703,0
29859,080402020705,0
29860,080402030101,0
29861,080402030103,0
29862,080402030404,<50
29863,080402040202,<50
29864,080402040205,50-100
29865,080402040206,<50
29866,080402040303,<50
29867,080402040305,<50
29868,080402040402,<50
29869,080402040403,<50
29870,080402040404,<50
29871,080402040406,<50
29872,080402040505,50-100
29873,080402040603,<50
29874,080402040605,<50
29875,080402050103,>1000
29876,080402050104,200-500
29877,080402050201,500-1000
29878,080402050202,500-1000
29879,080402050203,200-500
29880,080402050204,500-1000
29881,080402050205,500-1000
29882,080402050301,500-1000
29883,080402050302,200-500
29884,080402050303,500-1000
29885,080402050304,200-500
29886,080402050401,100-200
29887,080402050402,>1000
29888,080402050403,500-1000
29889,080402050404,>1000
29890,080402050405,500-1000
29891,080402050406,500-1000
29892,080402050501,200-500
29893,080402050502,<50
29894,080402050504,100-200
29895,080402050505,200-500
29896,080402050506,50-100
29897,080402050508,>1000
29898,080402050509,500-1000
29899,080402050601,200-500
29900,080402050603,500-1000
29901,080402050701,<50
29902,080402050702,200-500
29903,080402050801,>1000
29904,080402050802,200-500
29905,080402050803,>1000
29906,080402050804,100-200
29907,080402050805,200-500
29908,080402050901,<50
29909,080402050904,<50
29910,080402050905,50-100
29911,080402051002,100-200
29912,080402051003,100-200
29913,080402060401,<50
29914,080402070201,500-1000
29915,080402070202,50-100
29916,080402070301,>1000
29917,080402070302,200-500
29918,080402070303,>1000
29919,080402070401,<50
29920,080402070403,200-500
29921,080402070404,>1000
29922,080402070406,200-500
29923,080402070407,>1000
29924,080402070408,500-1000
29925,080402070409,>1000
29926,080403010101,200-500
29927,080403010102,200-500
29928,080403010103,200-500
29929,080403010104,200-500
29930,080403010105,50-100
29931,080403010202,50-100
29932,080403010203,50-100
29933,080403010204,200-500
29934,080403010301,200-500
29935,080403010302,>1000
29936,080403010303,>1000
29937,080403010402,100-200
29938,080403010403,50-100
29939,080403010406,200-500
29940,080403010407,500-1000
29941,080403010408,>1000
29942,080403010501,50-100
29943,080403010502,100-200
29944,080403010505,200-500
29945,080403020201,<50
29946,080403020202,<50
29947,080403020203,100-200
29948,080403020303,<50
29949,080403030102,50-100
29950,080403030604,50-100
29951,080403040201,50-100
29952,080403040202,<50
29953,080403040304,<50
29954,080403040604,500-1000
29955,080403040605,<50
29956,080403040606,200-500
29957,080403040607,>1000
29958,080403040608,200-500
29959,080403040702,<50
29960,080403040705,50-100
29961,080403040706,<50
29962,080403050101,200-500
29963,080403050201,>1000
29964,080403060101,>1000
29965,080403060102,>1000
29966,080403060103,>1000
29967,080403060104,200-500
29968,080403060105,>1000
29969,080403060106,>1000
29970,080403060107,100-200
29971,080403060201,>1000
29972,080403060202,>1000
29973,080403060203,>1000
29974,080403060205,500-1000
29975,080403060206,50-100
29976,080500010101,200-500
29977,080500010102,200-500
29978,080500010103,200-500
29979,080500010104,50-100
29980,080500010201,500-1000
29981,080500010202,500-1000
29982,080500010301,100-200
29983,080500010302,100-200
29984,080500010303,500-1000
29985,080500010401,200-500
29986,080500010402,>1000
29987,080500010501,<50
29988,080500010502,>1000
29989,080500010503,>1000
29990,080500010601,>1000
29991,080500010602,>1000
29992,080500010701,>1000
29993,080500010702,500-1000
29994,080500010703,>1000
29995,080500010704,<50
29996,080500010705,500-1000
29997,080500010706,>1000
29998,080500010707,>1000
29999,080500010801,>1000
30000,080500010802,>1000
30001,080500010803,500-1000
30002,080500010901,>1000
30003,080500010902,>1000
30004,080500010903,>1000
30005,080500010904,>1000
30006,080500010905,>1000
30007,080500011001,>1000
30008,080500011002,>1000
30009,080500011003,>1000
30010,080500011004,>1000
30011,080500011005,>1000
30012,080500011006,>1000
30013,080500011007,>1000
30014,080500011008,>1000
30015,080500011009,>1000
30016,080500011010,>1000
30017,080500011011,500-1000
30018,080500011101,500-1000
30019,080500011102,500-1000
30020,080500011103,500-1000
30021,080500011104,200-500
30022,080500011202,<50
30023,080500011301,500-1000
30024,080500011302,200-500
30025,080500011303,500-1000
30026,080500011304,100-200
30027,080500011306,500-1000
30028,080500011307,200-500
30029,080500011308,>1000
30030,080500011401,500-1000
30031,080500011402,>1000
30032,080500011403,>1000
30033,080500011404,>1000
30034,080500011501,>1000
30035,080500011502,>1000
30036,080500011503,>1000
30037,080500011504,>1000
30038,080500011601,>1000
30039,080500011602,>1000
30040,080500011603,>1000
30041,080500011701,>1000
30042,080500011702,>1000
30043,080500011703,>1000
30044,080500011704,500-1000
30045,080500011705,>1000
30046,080500020101,500-1000
30047,080500020102,500-1000
30048,080500020103,200-500
30049,080500020104,500-1000
30050,080500020201,500-1000
30051,080500020202,200-500
30052,080500020203,>1000
30053,080500020301,500-1000
30054,080500020302,200-500
30055,080500020303,500-1000
30056,080500020401,200-500
30057,080500020402,100-200
30058,080500020403,>1000
30059,080500020501,>1000
30060,080500020502,>1000
30061,080500020503,>1000
30062,080500020504,500-1000
30063,080500020505,>1000
30064,080500020601,500-1000
30065,080500020602,>1000
30066,080500020701,>1000
30067,080500020702,>1000
30068,080500020703,100-200
30069,080500030101,>1000
30070,080500030102,>1000
30071,080500030103,>1000
30072,080500030104,500-1000
30073,080500030105,>1000
30074,080500030106,>1000
30075,080500030201,500-1000
30076,080500030202,500-1000
30077,080500030203,200-500
30078,080500030204,100-200
30079,080500030205,200-500
30080,080500030206,>1000
30081,080500030207,>1000
30082,080500030301,500-1000
30083,080500030302,500-1000
30084,080500030303,500-1000
30085,080500030304,>1000
30086,080500030305,>1000
30087,080500030401,100-200
30088,080500030402,>1000
30089,080500030403,500-1000
30090,080500030404,>1000
30091,080500030405,>1000
30092,080500030406,>1000
30093,080500030407,500-1000
30094,080500030408,500-1000
30095,080500030501,100-200
30096,080500030502,>1000
30097,080500030503,>1000
30098,080500030504,>1000
30099,080500030505,>1000
30100,080500030506,>1000
30101,080500030507,>1000
30102,080500030601,500-1000
30103,080500030602,>1000
30104,080500030603,200-500
30105,080601000101,<50
30106,080601000102,100-200
30107,080601000103,200-500
30108,080601000200,>1000
30109,080601000302,100-200
30110,080601000401,50-100
30111,080601000402,100-200
30112,080601000403,<50
30113,080601000501,100-200
30114,080601000600,>1000
30115,080602010101,200-500
30116,080602010102,>1000
30117,080602010103,200-500
30118,080602010104,200-500
30119,080602010105,>1000
30120,080602010106,500-1000
30121,080602010201,500-1000
30122,080602010202,50-100
30123,080602010203,500-1000
30124,080602010301,500-1000
30125,080602010302,200-500
30126,080602010303,500-1000
30127,080602010304,100-200
30128,080602010305,500-1000
30129,080602010306,>1000
30130,080602010401,500-1000
30131,080602010402,500-1000
30132,080602010403,100-200
30133,080602010404,500-1000
30134,080602010501,500-1000
30135,080602010502,>1000
30136,080602010503,>1000
30137,080602010601,>1000
30138,080602010602,<50
30139,080602010603,500-1000
30140,080602010604,200-500
30141,080602010605,500-1000
30142,080602010701,200-500
30143,080602010702,>1000
30144,080602010703,200-500
30145,080602010704,>1000
30146,080602010705,500-1000
30147,080602010801,>1000
30148,080602010802,>1000
30149,080602010803,>1000
30150,080602010804,200-500
30151,080602010901,50-100
30152,080402030201,0
30153,080402030202,0
30154,080402030203,0
30155,080402030301,0
30156,080402030302,0
30157,080402030303,0
30158,080402030304,0
30159,080402030305,0
30160,080402030401,0
30161,080402030402,0
30162,080402030403,0
30163,080402030405,0
30164,080402030406,0
30165,080402030501,0
30166,080402030502,0
30167,080402030503,0
30168,080402030504,0
30169,080402030601,0
30170,080402030602,0
30171,080402030603,0
30172,080402030604,0
30173,080402030701,0
30174,080402030702,0
30175,080402030703,0
30176,080402030704,0
30177,080402030801,0
30178,080402030802,0
30179,080402030803,0
30180,080402030804,0
30181,080402030805,0
30182,080402030806,0
30183,080402030807,0
30184,080402030808,0
30185,080402030901,0
30186,080402030902,0
30187,080402030903,0
30188,080402040101,0
30189,080402040102,0
30190,080402040103,0
30191,080402040104,0
30192,080402040201,0
30193,080402040203,0
30194,080402040204,0
30195,080402040301,0
30196,080402040302,0
30197,080402040304,0
30198,080402040306,0
30199,080402040401,0
30200,080402040405,0
30201,080402040501,0
30202,080402040502,0
30203,080402040503,0
30204,080402040504,0
30205,080402040506,0
30206,080402040601,0
30207,080402040602,0
30208,080402040604,0
30209,080402040606,0
30210,080402040607,0
30211,080402040608,0
30212,080402040609,0
30213,080402040610,0
30214,080402050101,0
30215,080402050102,0
30216,080402050503,0
30217,080402050507,0
30218,080402050602,0
30219,080402050703,0
30220,080402050902,0
30221,080402050903,0
30222,080402051001,0
30223,080402060101,0
30224,080402060102,0
30225,080402060103,0
30226,080402060104,0
30227,080402060105,0
30228,080402060106,0
30229,080402060107,0
30230,080402060108,0
30231,080402060201,0
30232,080402060202,0
30233,080402060203,0
30234,080402060204,0
30235,080402060301,0
30236,080402060302,0
30237,080402060303,0
30238,080402060304,0
30239,080402060402,0
30240,080402060403,0
30241,080402060404,0
30242,080402060501,0
30243,080402060502,0
30244,080402060503,0
30245,080402060601,0
30246,080402060602,0
30247,080402060603,0
30248,080402060604,0
30249,080402060605,0
30250,080402060606,0
30251,080402060701,0
30252,080402060702,0
30253,080402060703,0
30254,080402060704,0
30255,080402060705,0
30256,080402060706,0
30257,080402060707,0
30258,080402060708,0
30259,080402060801,0
30260,080402060802,0
30261,080402060803,0
30262,080402060804,0
30263,080402060805,0
30264,080402060901,0
30265,080402060902,0
30266,080402060903,0
30267,080402060904,0
30268,080402060905,0
30269,080402060906,0
30270,080402060907,0
30271,080402070101,0
30272,080402070102,0
30273,080402070103,0
30274,080402070203,0
30275,080402070204,0
30276,080402070205,0
30277,080402070206,0
30278,080402070402,0
30279,080402070405,0
30280,080403010201,0
30281,080403010401,0
30282,080403010404,0
30283,080403010405,0
30284,080403010503,0
30285,080403010504,0
30286,080403020101,0
30287,080403020102,0
30288,080403020103,0
30289,080403020104,0
30290,080403020301,0
30291,080403020302,0
30292,080403020401,0
30293,080403020402,0
30294,080403020403,0
30295,080403020404,0
30296,080403020501,0
30297,080403020502,0
30298,080403020503,0
30299,080403020504,0
30300,080403020601,0
30301,080403020602,0
30302,080403020701,0
30303,080403020702,0
30304,080403020703,0
30305,080403020801,0
30306,080403020802,0
30307,080403020803,0
30308,080403020804,0
30309,080403030101,0
30310,080403030201,0
30311,080403030202,0
30312,080403030203,0
30313,080403030204,0
30314,080403030205,0
30315,080403030206,0
30316,080403030207,0
30317,080403030301,0
30318,080403030302,0
30319,080403030303,0
30320,080403030304,0
30321,080403030305,0
30322,080403030306,0
30323,080403030401,0
30324,080403030402,0
30325,080403030403,0
30326,080403030404,0
30327,080403030501,0
30328,080403030502,0
30329,080403030503,0
30330,080403030601,0
30331,080403030602,0
30332,080403030603,0
30333,080403030605,0
30334,080403030606,0
30335,080403030607,0
30336,080403040101,0
30337,080403040102,0
30338,080403040103,0
30339,080403040203,0
30340,080403040301,0
30341,080403040302,0
30342,080403040303,0
30343,080403040305,0
30344,080403040401,0
30345,080403040402,0
30346,080403040403,0
30347,080403040404,0
30348,080403040405,0
30349,080403040501,0
30350,080403040502,0
30351,080403040601,0
30352,080403040602,0
30353,080403040603,0
30354,080403040701,0
30355,080403040703,0
30356,080403040704,0
30357,080403060204,0
30358,080500011201,0
30359,080500011203,0
30360,080500011305,0
30361,080601000301,0
30362,080601000502,0
30363,080602010902,500-1000
30364,080602010903,500-1000
30365,080602010904,>1000
30366,080602020101,>1000
30367,080602020102,>1000
30368,080602020103,>1000
30369,080602020201,500-1000
30370,080602020202,200-500
30371,080602020203,>1000
30372,080602020204,>1000
30373,080602020205,>1000
30374,080602020301,500-1000
30375,080602020302,>1000
30376,080602020303,>1000
30377,080602020304,>1000
30378,080602020401,>1000
30379,080602020402,>1000
30380,080602020403,200-500
30381,080602020404,>1000
30382,080602020405,>1000
30383,080602020406,>1000
30384,080602020407,500-1000
30385,080602020501,>1000
30386,080602020502,>1000
30387,080602020503,>1000
30388,080602020504,>1000
30389,080602020505,>1000
30390,080602020506,500-1000
30391,080602020507,>1000
30392,080602020508,>1000
30393,080602020601,>1000
30394,080602020602,>1000
30395,080602020603,500-1000
30396,080602020604,>1000
30397,080602020701,500-1000
30398,080602020702,500-1000
30399,080602020703,>1000
30400,080602020704,500-1000
30401,080602020705,500-1000
30402,080602020706,50-100
30403,080602020707,500-1000
30404,080602020801,200-500
30405,080602020802,200-500
30406,080602020803,500-1000
30407,080602020804,>1000
30408,080602020901,200-500
30409,080602020902,100-200
30410,080602020903,>1000
30411,080602020904,>1000
