,ec_county,child_ec_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,clustering_county
397,0.46237001,0.68787003,0.99517,0.028109999,0.021779999,0.12696999
398,0.84745002,1.1381299,0.95776999,0.084129997,0.0090500005,0.096479997
399,0.67528999,0.84135002,0.99338001,0.10514,0.01787,0.11676
400,0.49522001,0.61721998,0.99681002,0.046379998,0.01444,0.13663
401,0.68724,0.80839002,0.98504001,0.058839999,0.015760001,0.11022
402,,,0.99442649,0.022070305,0.0084098652,0.14485426
403,0.81356001,1.0435899,0.98811001,0.080300003,0.0131,0.095320001
404,0.54737997,0.68212998,0.99476999,0.098509997,0.017309999,0.12289
405,0.70406002,0.86063999,0.99075001,0.067560002,0.01465,0.10323
406,0.77608001,0.94080001,0.96639001,0.054699998,0.01874,0.093929999
407,0.59315997,0.88549,0.99502999,0.057920001,0.01082,0.12639
408,0.66373003,0.89423001,0.99125999,0.05655,0.01543,0.094959997
409,0.95985001,0.83256,0.80991,0.075120002,0.021640001,0.081780002
410,0.51730001,0.53030002,0.99676001,0.04025,0.01192,0.12307
411,0.96524,1.2670701,0.95738,0.065399997,0.01187,0.087849997
412,0.74735999,0.62414998,0.98636001,0.072729997,0.019300001,0.10796
413,,,0.99734533,0.033174369,0.017339068,0.16376519
414,0.54623002,0.69616002,0.9174,0.02438,0.0147,0.088090003
415,0.44760001,0.62851,0.99897999,0.12337,0.015659999,0.1602
416,0.79141998,1.1193,0.93268001,0.055270001,0.01507,0.087899998
417,0.43913001,0.71355999,0.99909002,0.03655,0.01225,0.12533
418,0.43972,0.61717999,0.99589998,0.027829999,0.0072400002,0.12693
419,0.84439999,1.23801,0.97399002,0.06112,0.01039,0.088890001
420,0.51209003,0.62153,0.99321002,0.038690001,0.01454,0.12286
421,0.79878002,1.10317,0.98657,0.059190001,0.01311,0.097029999
422,0.55186999,0.7622,0.98721999,0.04479,0.0298,0.11137
423,0.38777,0.65103,0.99805999,0.033679999,0.00911,0.15063
424,0.70831001,0.79288,0.99307001,0.053950001,0.02307,0.11388
425,0.93358999,1.12122,0.97075999,0.047600001,0.01539,0.095919997
426,0.43533999,0.61875999,0.99836999,0.025459999,0.01336,0.13738
427,0.67078,0.80089998,0.93278998,0.06205,0.01396,0.086759999
428,0.50563997,0.62427998,0.99910003,0.082970001,0.01459,0.13590001
429,0.40094,,0.99651003,0.0254,0.01452,0.14381
430,0.41666999,0.62908,0.99707001,0.042180002,0.01285,0.11409
431,0.70517999,1.10709,0.92813998,0.047040001,0.01271,0.089089997
432,0.37959999,0.59362,0.99839997,0.020819999,0.01206,0.17196999
433,,,0.94756949,0.026256939,0.035384431,0.11481056
434,0.78047001,1.05706,0.98022002,0.062339999,0.01007,0.094640002
435,0.47905001,0.66285002,0.99759001,0.024390001,0.01685,0.15020999
436,0.48594999,0.64832997,0.99840999,0.070720002,0.01168,0.14093
437,0.48333001,0.76696998,0.99476999,0.04843,0.01558,0.12796
438,0.71499997,0.68368,0.99510002,0.12335,0.023949999,0.12164
439,0.92997998,1.4150701,0.93348998,0.060589999,0.023669999,0.089960001
440,0.59062999,0.87491,0.99550998,0.049770001,0.01774,0.11267
441,1.04118,1.34657,0.94400001,0.058619998,0.019300001,0.088160001
442,0.63177001,0.76661003,0.98843998,0.031289998,0.017270001,0.10947
443,0.77526999,0.94527,0.94120002,0.055670001,0.02132,0.085239999
444,0.64308,0.7331,0.99725002,0.053939998,0.021980001,0.12296
445,0.68391001,,0.99507999,0.035020001,0.01397,0.13684
446,0.58587998,0.88907999,0.99602997,0.062180001,0.02049,0.11149
447,0.62281001,0.86159003,0.99360001,0.038320001,0.01542,0.1064
448,0.47452,0.87426001,0.99624002,0.042769998,0.01444,0.12603
449,0.51841003,0.44161999,0.99856001,0.023700001,0.02196,0.15030999
450,0.76938999,1.15078,0.93440998,0.042490002,0.01495,0.090089999
451,0.68133998,0.79640001,0.98943001,0.035659999,0.017340001,0.10622
452,0.65626001,0.97602999,0.98258001,0.03537,0.01316,0.096089996
453,,,0.99963397,0.0213688,0.019992953,0.17536643
454,0.69749999,0.81035,0.98796999,0.078220002,0.01506,0.10501
455,0.78325999,1.16048,0.97378999,0.063610002,0.01311,0.09725
456,0.57889003,0.65495002,0.99554998,0.030549999,0.02258,0.12693
457,0.66123003,0.76546001,0.98566997,0.02774,0.01499,0.11027
458,0.68510002,1.13794,0.93247002,0.040890001,0.01213,0.09121
459,0.65016001,1.1253099,0.98971999,0.046259999,0.01196,0.099699996
460,0.51484001,0.79736,0.99238002,0.02039,0.01135,0.1388
461,0.80273998,1.12207,0.95959997,0.05745,0.0097700004,0.090549998
462,0.66744,0.69041002,0.98329002,0.04527,0.01341,0.10847
463,0.47599,0.58064997,0.99725002,0.01723,0.0079600001,0.12908
464,0.43592,0.46114001,0.99719,0.02393,0.01616,0.15688001
465,0.49079999,,0.99795997,0.050489999,0.017899999,0.15093
466,0.48172,,0.99651003,0.068729997,0.01179,0.14804
467,0.71539003,0.90423,0.99251002,0.045910001,0.01956,0.11746
468,0.61382002,0.79131001,0.98701,0.06036,0.018309999,0.1133
469,0.58043998,0.65085,0.98819,0.059440002,0.0167,0.11259
470,0.49801001,0.71195,0.99900001,0.027140001,0.01493,0.13632999
471,0.66077,1.0870399,0.98771,0.091509998,0.0090800002,0.11125
472,0.70756,0.94221002,0.97131997,0.040109999,0.01336,0.091710001
473,0.67811,0.80413002,0.99913001,0.030990001,0.021509999,0.13717
474,0.73553002,0.85513002,0.94927001,0.04747,0.0078800004,0.089220002
475,0.61049002,0.86062002,0.99321997,0.043620002,0.01181,0.10434
476,0.88255,0.89225,0.9799,0.047619998,0.026769999,0.10312
477,0.48166999,0.69865,0.99741,0.026690001,0.01278,0.15248001
478,0.56230003,,0.99642998,0.059009999,0.031629998,0.13417
479,0.41894001,,0.99707001,0.023159999,0.01189,0.1507
480,0.65618998,0.8021,0.97978997,0.058729999,0.01308,0.10527
481,0.53254998,0.80751002,0.99334002,0.036710002,0.0095600002,0.12684999
482,0.5438,0.54434001,0.99185997,0.0392,0.0153,0.1247
483,0.4876,,0.99708998,0.028410001,0.019029999,0.14715999
484,0.41181999,0.61370999,0.99757999,0.033300001,0.01277,0.14726
485,0.64038998,0.99149001,0.98896003,0.05229,0.01795,0.11498
486,0.55312002,,0.99482,0.034159999,0.029100001,0.12625
487,0.65363002,0.99211001,0.99425,0.080410004,0.025450001,0.11887
488,0.55356002,0.68616003,0.98746997,0.036839999,0.0083600003,0.099820003
489,0.57656997,0.87655997,0.99388999,0.05508,0.0165,0.094609998
490,0.63354999,0.94771999,0.98220003,0.042690001,0.01411,0.10006
491,0.98903,1.35842,0.96003002,0.067400001,0.02179,0.092919998
492,0.64497,0.75979,0.98272002,0.10809,0.0218,0.11434
493,0.90148997,1.17414,0.95038998,0.080030002,0.01173,0.087990001
494,0.56546998,0.74000001,0.98036999,0.03774,0.01249,0.10939
495,0.80698001,0.91596001,0.98892999,0.08241,0.020780001,0.10787
496,0.61289001,0.84419,0.99634999,0.041669998,0.01664,0.12082
497,0.73501003,1.15101,0.97610998,0.085309997,0.01994,0.1032
498,0.59742999,0.73594999,0.99324,0.040169999,0.01168,0.11698
499,0.60264999,0.69753999,0.99361998,0.03712,0.01133,0.12408
500,0.56972998,0.72741002,0.99456,0.03221,0.01517,0.13535
501,,,0.97289497,0.015235725,0.023445917,0.13266686
502,0.70200998,0.72933,0.99662,0.06419,0.034790002,0.13297001
503,0.41136,,0.99905998,0.021020001,0.018829999,0.16902
504,0.53325999,0.69955999,0.99387002,0.040429998,0.01719,0.097070001
505,0.66245002,1.02338,0.93268001,0.035119999,0.02373,0.09482
506,0.64025003,,0.99631,0.087300003,0.01815,0.1444
507,0.57675999,0.81589001,0.99751002,0.07096,0.01592,0.14945
508,0.49382001,0.66218001,0.99763,0.050179999,0.0084100002,0.14991
509,0.54765999,0.74974,0.99201,0.07023,0.015659999,0.1133
510,0.60609001,0.71297997,0.99444997,0.036200002,0.018890001,0.11321
511,,,0.99558318,0.034652516,0.0086770775,0.13906649
512,0.41328999,0.5855,0.99866003,0.077380002,0.01866,0.15469
513,,,0.99645346,0.021144053,0.019698191,0.14587127
514,,,0.98825127,0.045559488,0.013426044,0.13612175
515,0.51916999,0.85595,0.99712998,0.065159999,0.01312,0.11918
516,0.50997001,0.69273001,0.99910998,0.033500001,0.018999999,0.14559001
517,0.45355001,0.52890003,0.99922001,0.024599999,0.00868,0.13438
518,0.34740999,0.48264,0.99862999,0.028659999,0.01498,0.17329
519,0.54233003,0.80769998,0.99880999,0.037360001,0.017720001,0.12526
520,0.49325001,0.76481998,0.99563003,0.047230002,0.01218,0.12141
521,0.50645,0.67290998,0.99840999,0.044459999,0.01373,0.12173
522,0.75435001,0.63098001,0.99160999,0.065180004,0.02647,0.12085
523,0.53789997,0.53665,0.99664003,0.04589,0.0079500005,0.13414
524,0.52875,0.89221001,0.99759001,0.035580002,0.01544,0.1225
525,0.42993999,0.83594,0.99801999,0.03345,0.01473,0.1523
526,0.51507002,,0.99065,0.047370002,0.02421,0.12620001
527,0.73474997,0.72267997,0.99461001,0.097199999,0.03108,0.11873
528,0.52252001,0.62954998,0.99725002,0.04549,0.01379,0.13950001
529,0.66544998,0.69809997,0.98356003,0.0537,0.01148,0.097390004
530,0.77209002,1.0852799,0.97481,0.047680002,0.01165,0.096369997
531,0.47767001,0.65145999,0.99715,0.039820001,0.01368,0.11865
532,,,0.99609959,0.02027717,0.02005261,0.18299519
533,0.47859001,0.53749001,1.0,0.035470001,0.01524,0.17445999
534,0.57977998,0.78257,0.99764001,0.055149999,0.01534,0.12569
535,,,0.99316794,0.049405456,0.012424016,0.13187797
536,0.48390001,,0.99419999,0.02318,0.0093900003,0.12223
537,0.80394,0.78907001,0.98892999,0.050080001,0.022120001,0.11013
538,0.55201,0.79729998,0.9921,0.03616,0.01168,0.098190002
539,0.47446001,,0.99531001,0.03356,0.0112,0.12303
540,0.52776003,0.66022003,0.99800003,0.071429998,0.01462,0.15863
541,0.55173999,0.60869002,0.99602002,0.028820001,0.032299999,0.13601001
542,0.49377999,0.69531,0.99813002,0.072229996,0.01257,0.14001
543,0.89262998,0.94862002,0.99081999,0.11044,0.01963,0.10099
544,1.12176,1.34715,0.97829002,0.060770001,0.01293,0.092490003
545,1.0647399,1.08143,0.99594998,0.10953,0.0263,0.11484
546,1.0858901,1.10931,0.99382001,0.085220002,0.01932,0.10364
547,0.98964,1.1076,0.97092998,0.11842,0.0147,0.083319999
548,0.86124003,,0.98451,0.14134,0.03063,0.10358
549,0.8642,1.0447201,0.99074,0.11557,0.0123,0.093259998
550,0.98764998,0.89428997,0.99823999,0.042339999,0.016209999,0.13694
551,0.69935,0.56461,0.99651003,0.10736,0.02578,0.14034
552,0.82173997,0.93778002,0.9867,0.067850001,0.0125,0.10212
553,0.91799998,0.75766999,0.99504,0.073650002,0.030479999,0.10683
554,0.88226002,0.80844998,0.98606998,0.13090999,0.035980001,0.09488
555,0.88963002,0.65464997,0.98648,0.09922,0.033100002,0.098130003
556,0.90030003,1.15852,0.98426998,0.069600001,0.0096399998,0.085440002
557,0.83205003,0.74225003,0.99278998,0.096320003,0.027860001,0.12099
558,0.89429998,,0.99452001,0.10236,0.01564,0.12043
559,,,0.98639446,0.079140276,0.04584102,0.097487435
560,0.77136999,0.78656,0.96051002,0.10131,0.0093,0.083499998
561,0.98451,1.21165,0.99668002,0.089900002,0.01454,0.12442
562,0.70995998,0.90065002,0.99146003,0.071740001,0.0088099996,0.099990003
563,0.72012001,0.58934999,0.99522001,0.07993,0.02788,0.11219
564,0.88988,,0.99406999,0.10525,0.02887,0.10749
565,0.87404001,0.94476998,0.97913998,0.10182,0.01064,0.090709999
566,1.01656,1.11454,0.99417001,0.04411,0.0071800002,0.11453
567,0.96243,0.79198998,0.9903,0.16067,0.017030001,0.10708
568,0.82819003,0.62769002,0.98299998,0.13233,0.01339,0.095789999
569,0.68133003,0.82317001,0.98786002,0.13341001,0.01853,0.10086
570,0.79925001,0.76912999,0.99488997,0.11831,0.02581,0.12121
571,1.0208,1.07761,0.97218001,0.091739997,0.00825,0.091470003
572,0.55858999,0.81948,0.97223997,0.054699998,0.00679,0.093599997
573,0.9138,0.90205002,0.97968,0.088550001,0.01445,0.08608
574,1.07522,1.13968,0.97773999,0.096469998,0.03039,0.10741
575,0.89494997,0.69577998,0.99664003,0.081900001,0.025590001,0.1246
576,0.79544002,,0.96777999,0.10732,0.10592,0.11741
577,0.67234999,,0.98241001,0.12407,0.0163,0.10129
578,1.28088,1.5221,0.93515998,0.14855,0.0082,0.087810002
579,0.66323,0.73367,0.98969001,0.057859998,0.0095899999,0.10339
580,0.76748002,0.93129998,0.99291003,0.10073,0.01887,0.11029
581,1.03951,0.85334998,0.99742001,0.067089997,0.0091000004,0.12297
582,0.70852,0.80927002,0.96762002,0.099699996,0.017899999,0.098750003
583,0.71708,0.87228,0.98281997,0.079769999,0.01512,0.098630004
584,0.64029002,0.81423002,0.99478,0.069119997,0.02282,0.11834
585,0.72836,0.74160999,0.99563003,0.097999997,0.018610001,0.12627999
586,1.02827,0.77187997,0.98014998,0.073129997,0.02186,0.093719997
587,0.80756998,0.97206998,0.98751003,0.071419999,0.0139,0.09076
588,0.94411999,0.89938003,0.98497999,0.18113001,0.04166,0.092100002
589,0.75248998,0.66803002,0.99076003,0.094209999,0.020439999,0.10751
590,0.84658998,0.83587003,0.99848998,0.094240002,0.018309999,0.11587
591,0.60172999,,0.99307001,0.083499998,0.022019999,0.13925
592,0.87770998,1.07593,0.99440998,0.17208,0.0209,0.12530001
593,0.80488002,1.13085,0.96627003,0.071790002,0.01245,0.098020002
594,0.86974001,0.97257,1.0,0.12462,0.016960001,0.1432
595,0.87740999,1.08026,0.99554998,0.06865,0.022469999,0.12579
596,0.99957001,,0.99989998,0.084040001,0.01438,0.19456001
597,0.87941998,0.86015999,0.99606001,0.08337,0.032099999,0.12743001
598,0.59776002,0.68155003,0.99664998,0.06174,0.01186,0.13271999
599,0.91205001,1.17127,0.98782998,0.088380001,0.02135,0.10359
600,0.81603003,0.80609,0.99994999,0.10542,0.0211,0.14153001
601,0.86019999,0.89428997,0.99526,0.078290001,0.02141,0.13248
602,0.80944997,0.71218002,0.99840999,0.091559999,0.016930001,0.14278001
603,1.05951,0.98764998,0.99677002,0.098549999,0.01382,0.13785
604,0.81581002,0.88521999,0.99502999,0.076650001,0.02169,0.11269
605,0.75869,0.77640003,0.97693998,0.066019997,0.0122,0.08433
606,0.88082999,0.90110999,0.99887002,0.084749997,0.020020001,0.14024
607,0.86751997,0.82313001,0.99001998,0.068960004,0.017270001,0.1283
608,0.96710002,1.22893,0.97565001,0.085469998,0.01784,0.10211
609,0.89556998,0.85043001,0.99151999,0.1309,0.02286,0.12202
610,0.89494997,0.92925,0.99333,0.069420002,0.02314,0.11971
611,1.03581,1.28125,0.94612002,0.067699999,0.01526,0.094449997
612,0.74488002,0.80822998,0.99818999,0.057130001,0.017619999,0.14268
613,0.86596,0.9152,0.99366999,0.11307,0.01842,0.13793001
614,0.88552999,0.94047999,0.99899,0.1086,0.01888,0.12836
615,0.73540002,0.78525001,0.99805999,0.068020001,0.02186,0.12785999
616,0.92458999,1.00598,0.99243999,0.065739997,0.021050001,0.12179
617,0.71328998,0.77143002,0.99527001,0.073430002,0.01681,0.11678
618,0.80118001,0.79003,0.99637002,0.099140003,0.01544,0.13208
619,0.74414998,,0.99777001,0.15355,0.015860001,0.13841
620,0.82710999,0.61598003,0.99813002,0.15798,0.01798,0.14331999
621,1.0577199,1.30233,0.98246002,0.072279997,0.01422,0.10816
622,0.82358003,0.8355,0.99700999,0.079379998,0.013,0.14234
623,0.91314,0.77091002,0.99603999,0.21617,0.024019999,0.13279
624,0.71897,,0.99836999,0.06188,0.01264,0.16587
625,0.85506999,0.70217001,0.99414998,0.14132001,0.01403,0.13513
626,0.87853003,0.97193003,0.99160999,0.13818,0.01833,0.12138
627,0.86128998,0.95297003,0.99552,0.071160004,0.016620001,0.12413
628,0.81449002,0.87481999,0.98626,0.071010001,0.023739999,0.10877
629,0.86857998,0.86495,0.99664998,0.087439999,0.016589999,0.14025
630,0.71473998,0.87015998,0.99676001,0.064989999,0.01499,0.11917
631,0.90250999,0.93774998,0.99610001,0.082850002,0.01709,0.1362
632,1.01666,0.83184999,0.99414003,0.11111,0.029200001,0.12612
633,0.84772998,0.78219998,0.99453998,0.092309996,0.018890001,0.12537999
634,0.81374002,1.07953,0.96054,0.068429999,0.017200001,0.093910001
635,0.81575,0.99008,0.99763,0.069899999,0.01571,0.11561
636,0.97558999,1.3710099,0.94747001,0.081440002,0.0099999998,0.092139997
637,0.74163997,0.76596999,0.99748999,0.088370003,0.02018,0.1196
638,0.79540002,1.1381299,0.97597998,0.065509997,0.01406,0.093719997
639,0.88068002,1.01372,0.99379998,0.095810004,0.01534,0.11996
640,0.77241999,0.81958997,0.99777001,0.091059998,0.01581,0.13211
641,0.89144999,0.97303998,0.99201,0.084030002,0.016799999,0.11356
642,0.88341999,1.01033,0.99729002,0.07305,0.01956,0.12476
643,0.84324002,0.98444998,0.9971,0.072839998,0.019090001,0.12026
644,0.87976003,0.89339,0.99387997,0.10022,0.035190001,0.11292
645,1.0315599,1.32226,0.97126001,0.085699998,0.01337,0.10014
646,0.96234,1.2444299,0.98714,0.084959999,0.01888,0.10347
647,0.67282999,0.99032998,0.99653,0.065530002,0.01536,0.11374
648,0.8581,0.96977001,0.99137002,0.10192,0.01319,0.12408
649,0.80873001,0.97482997,0.98931003,0.08986,0.01512,0.10833
650,0.69865,0.75642002,0.99651998,0.066249996,0.01418,0.12367
651,0.90486002,0.99811,0.99226999,0.12477,0.023010001,0.12559
652,0.82437003,0.72078001,0.99449003,0.12791,0.02063,0.13322
653,0.80937999,0.75401002,0.9982,0.11605,0.024089999,0.12587
654,0.91246998,1.09126,0.99216002,0.10347,0.02107,0.11533
655,0.92795002,0.91175002,0.99414003,0.10605,0.02087,0.12768
656,1.13726,1.24187,0.99296999,0.088150002,0.0165,0.11365
657,0.80458999,0.81230998,0.99792999,0.058279999,0.01895,0.12745
658,0.74520999,0.76871002,0.99541003,0.13584,0.016650001,0.11683
659,0.88616002,0.91204,0.99131,0.11749,0.02062,0.11197
660,0.92101002,1.08206,0.98822999,0.09403,0.01818,0.11501
661,0.70376998,0.92351002,0.99359,0.068539999,0.01812,0.10823
662,0.78083003,0.80555999,0.99843001,0.079410002,0.023010001,0.1339
663,1.01722,1.06934,0.98733997,0.11098,0.021980001,0.11769
664,0.82776999,0.78795999,0.99794,0.20972,0.017680001,0.14369
665,0.80373001,,0.99321997,0.15937001,0.035160001,0.12583999
666,0.64888,,0.99461001,0.055539999,0.024590001,0.13562
667,0.93984997,1.11473,0.98939002,0.16658001,0.0082599996,0.12504999
668,0.80009001,0.81026,0.99607998,0.093160003,0.01421,0.12898
669,0.81281,0.89495999,0.99756998,0.05895,0.01945,0.13581
670,0.74805999,0.87840003,0.99044001,0.11645,0.01761,0.1048
671,0.70964003,0.89195001,0.99182999,0.070479997,0.01463,0.095299996
672,0.69823998,0.74957001,0.99787003,0.065750003,0.016070001,0.12673
673,0.77772999,1.03029,0.99137998,0.087350003,0.018200001,0.098250002
674,0.83855999,0.56125998,0.99773002,0.095250003,0.01832,0.13991
675,0.85881001,0.76429999,0.99667001,0.088299997,0.0079899998,0.13756
676,0.88202,0.83854997,0.99444002,0.084150001,0.02196,0.12738
677,0.92452002,0.94678998,0.99574,0.08777,0.019160001,0.12116
678,0.77122998,0.83867002,0.99567002,0.05917,0.01987,0.1199
679,0.89353001,0.96269,0.98727,0.08788,0.01483,0.10323
680,0.73984998,0.78034002,0.99643999,0.067759998,0.01585,0.13051
681,0.63591999,0.79825002,0.99730003,0.057689998,0.01405,0.12077
682,0.85715997,0.82191002,0.99912,0.099869996,0.020679999,0.14177001
683,0.74355,0.78259999,0.99702001,0.099780001,0.02025,0.12744001
684,0.92009997,0.93339002,0.99441999,0.10197,0.019640001,0.12444
685,0.79851002,0.76422,0.99668002,0.070430003,0.02098,0.14596
686,0.76433003,0.81559998,0.99865001,0.11052,0.018200001,0.14292
687,0.80208999,0.95846999,0.99662,0.068549998,0.018130001,0.12137
688,0.88901001,1.15271,0.96889001,0.063309997,0.01191,0.095739998
689,0.76560998,0.86799997,0.99185997,0.068680003,0.017589999,0.10641
690,0.69253999,0.91426998,0.99177003,0.058759999,0.01332,0.096089996
691,1.06163,1.11509,0.98251998,0.08371,0.020129999,0.11348
692,0.88123,0.75392002,0.99633002,0.04851,0.018370001,0.12841
693,0.76571,0.92057002,0.98988003,0.070309997,0.01273,0.098289996
694,0.82498997,1.02782,0.99211001,0.076370001,0.0166,0.10016
695,0.85102999,0.77367002,0.98303998,0.099119999,0.02035,0.11096
696,0.73729998,0.69814998,0.99260998,0.12537999,0.018750001,0.11863
697,0.98833001,1.11246,0.96529001,0.10732,0.01472,0.099169999
698,0.84320003,0.81937999,0.97974998,0.14806999,0.02702,0.12508
699,0.89156002,0.93867999,0.98386002,0.097039998,0.027450001,0.11145
700,0.64837998,0.73782998,0.99447,0.068269998,0.01497,0.1085
701,0.82122999,0.88578999,0.98006999,0.083099999,0.0085699996,0.094999999
702,0.7888,0.77354002,0.99256003,0.10693,0.01519,0.11886
703,0.70153999,0.74169999,0.99342,0.084600002,0.015900001,0.11305
704,0.77706999,0.47059,0.99302,0.067869999,0.01534,0.12575001
705,0.73146999,0.90047002,0.99822003,0.075110003,0.01792,0.14492001
706,0.94990999,0.93519998,0.99115002,0.074639998,0.018750001,0.11137
707,0.86707002,0.79911,0.99471998,0.11764,0.018139999,0.11602
708,0.85146999,0.78658998,0.98602998,0.071479999,0.0177,0.10528
709,0.75151998,0.82498997,0.99311,0.12894,0.02244,0.10829
710,0.88872999,0.87861001,0.99803001,0.085150003,0.016310001,0.13302
711,0.68068999,0.92004001,0.98734999,0.068690002,0.01406,0.095729999
712,0.69010001,0.64969999,0.99703997,0.12503999,0.016209999,0.12326
713,0.89868999,0.97412002,0.97201002,0.09003,0.01302,0.094860002
714,0.84794003,0.80997998,0.99408001,0.10129,0.02022,0.12589
715,0.89889997,1.05092,0.99361002,0.088160001,0.02943,0.12498
716,0.78792,0.67951,0.99246001,0.19777,0.01715,0.11433
717,0.86931002,0.95943999,0.99317002,0.14885999,0.01589,0.11864
718,0.63485998,0.63765001,0.99602997,0.074100003,0.020649999,0.10792
